submission_id,question,response1,startDate,comment,experiment_id,group,question1,optionRight,response4,id,question_right_part,question4,option4,expected,correct_statement,option2,option3,option1,endTime,optionLeft,question_left_part,age,response,comments,response3,education,QUD,languages,prolific_id,RT,gender,trial_number,startTime,picture,cost,option7,question3,timeSpent,option5,question2,response2,option6,trial_name
1542,,0,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,71,ac1,NA,none,NA,y,NA,NA,NA,NA,1611796449740,impossible,NA,19,0|20|9|71,,9,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,60524,male,5,1611793545066,,NA,NA,y,48.411233333333335,NA,r,20,NA,animation_slider
1542,,70,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,10,ind1,NA,none,NA,ry,NA,NA,NA,NA,1611796449740,impossible,NA,19,70|10|10|10,,10,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,31503,male,6,1611793545066,,NA,NA,y,48.411233333333335,NA,r,10,NA,animation_slider
1542,,100,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,0,ind0,NA,none,NA,r,NA,NA,NA,NA,1611796449740,impossible,NA,19,100|0|0|0,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,23454,male,7,1611793545066,,NA,NA,y,48.411233333333335,NA,r,0,NA,animation_slider
1542,,50,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,0,ac0,NA,none,NA,ry,NA,NA,NA,NA,1611796449740,impossible,NA,19,50|0|50|0,,50,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,46666,male,8,1611793545066,,NA,NA,y,48.411233333333335,NA,r,0,NA,animation_slider
1542,,100,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,0,uncertain0,NA,none,NA,y,NA,NA,NA,NA,1611796449740,impossible,NA,19,100|0|0|0,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,25054,male,9,1611793545066,,NA,NA,y,48.411233333333335,NA,r,0,NA,animation_slider
1542,,100,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,0,ssw1,NA,none,NA,none,NA,NA,NA,NA,1611796449740,impossible,NA,19,100|0|0|0,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,71425,male,10,1611793545066,,NA,NA,y,48.411233333333335,NA,r,0,NA,animation_slider
1542,,100,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,0,ac2,NA,none,NA,ry,NA,NA,NA,NA,1611796449740,impossible,NA,19,100|0|0|0,,0,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,27062,male,11,1611793545066,,NA,NA,y,48.411233333333335,NA,r,0,NA,animation_slider
1542,,0,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,0,ac3,NA,none,NA,none,NA,NA,NA,NA,1611796449740,impossible,NA,19,0|0|100|0,,100,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,179734,male,12,1611793545066,,NA,NA,y,48.411233333333335,NA,r,0,NA,animation_slider
1542,,30,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,30,ssw0,NA,none,NA,ry,NA,NA,NA,NA,1611796449740,impossible,NA,19,30|19|22|30,,22,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,154585,male,13,1611793545066,,NA,NA,y,48.411233333333335,NA,r,19,NA,animation_slider
1542,,49,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),,54,,ry,certain,26,uncertain2,NA,none,NA,r,NA,NA,NA,NA,1611796449740,impossible,NA,19,49|0|25|26,,25,Graduated High School,Please indicate how likely you think the shown events will occur. Click on RUN to see!,"English, Zulu.",5f68d4c59b202b055cc873e5,56426,male,14,1611793545066,,NA,NA,y,48.411233333333335,NA,r,0,NA,animation_slider
1542,,the blue block falls but the green block does not fall,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,ind2,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,the blue block falls but the green block does not fall|,,6,Graduated High School,TRY OUT EXAMPLE &mdash;Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,62178,male,1,1611793545066,stimuli/img/train/ind2_test_colors.png,6,NA,,48.411233333333335,NA,,,NA,fridge_train
1542,,100,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,bg,certain,0,if2_ll,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,100|0|0|0,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,17902,male,2,1611793545066,stimuli/img/group2/if2_ll.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider0
1542,,the green block and the blue block fall,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,if2_ll,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,the green block and the blue block fall|,,4,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,26776,male,3,1611793545066,stimuli/img/group2/if2_ll.png,4,NA,,48.411233333333335,NA,,,NA,fridge_view0
1542,,96,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,bg,certain,0,if1_uh,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,96|0|4|0,,4,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,26523,male,4,1611793545066,stimuli/img/group2/if1_uh.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider1
1542,,the green block might fall,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,if1_uh,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,the green block might fall|,,3,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,24030,male,5,1611793545066,stimuli/img/group2/if1_uh.png,3,NA,,48.411233333333335,NA,,,NA,fridge_view1
1542,,NA,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,NA,NA,NA,NA,yellow-red,.,NA,grey,yellow,NA,blue,green,black,1611796449740,NA,The upper block is ,19,yellow,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,"English, Zulu.",5f68d4c59b202b055cc873e5,8586,male,4,1611793545066,stimuli/img/color_vision/yellow_red.png,NA,yellow,NA,48.411233333333335,purple,NA,NA,red,color-vision0
1542,,0,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,bg,certain,37,independent_uh,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,0|48|15|37,,15,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,37731,male,6,1611793545066,stimuli/img/group2/independent_uh.png,NA,NA,g,48.411233333333335,NA,b,48,NA,multiple_slider2
1542,,the blue block might fall,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,independent_uh,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,the blue block might fall|,,3,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,32214,male,7,1611793545066,stimuli/img/group2/independent_uh.png,3,NA,,48.411233333333335,NA,,,NA,fridge_view2
1542,,55,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,bg,certain,30,if1_hh,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,55|15|0|30,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,57219,male,8,1611793545066,stimuli/img/group1/if1_hh.png,NA,NA,g,48.411233333333335,NA,b,15,NA,multiple_slider3
1542,,both blocks fall,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,,,1,if1_hh,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,11661,male,9,1611793545066,stimuli/img/group1/if1_hh.png,2,NA,,48.411233333333335,NA,,,NA,fridge_view3
1542,,NA,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,NA,NA,NA,NA,blue-green,.,NA,grey,blue,NA,blue,green,black,1611796449740,NA,The upper block is ,19,blue,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,"English, Zulu.",5f68d4c59b202b055cc873e5,6845,male,5,1611793545066,stimuli/img/color_vision/blue_green.png,NA,yellow,NA,48.411233333333335,purple,NA,NA,red,color-vision1
1542,,0,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,bg,certain,22,independent_hh,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,0|0|78|22,,78,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,101021,male,10,1611793545066,stimuli/img/group1/independent_hh.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider4
1542,,neither block falls,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,,,1,independent_hh,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,neither block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,80658,male,11,1611793545066,stimuli/img/group1/independent_hh.png,2,NA,,48.411233333333335,NA,,,NA,fridge_view4
1542,,48,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,bg,certain,13,if2_ul,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,48|40|0|13,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,59050,male,12,1611793545066,stimuli/img/group2/if2_ul.png,NA,NA,g,48.411233333333335,NA,b,40,NA,multiple_slider5
1542,,both blocks fall,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,if2_ul,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,10552,male,13,1611793545066,stimuli/img/group2/if2_ul.png,2,NA,,48.411233333333335,NA,,,NA,fridge_view5
1542,,NA,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,NA,NA,NA,NA,green,.,NA,grey,green,NA,blue,green,black,1611796449740,NA,The block is ,19,green,,NA,Graduated High School,What's the color of the block on the picture?,"English, Zulu.",5f68d4c59b202b055cc873e5,5171,male,6,1611793545066,stimuli/img/color_vision/green.png,NA,yellow,NA,48.411233333333335,purple,NA,NA,red,color-vision2
1542,,0,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,bg,certain,0,independent_hl,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,0|0|100|0,,100,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,21781,male,14,1611793545066,stimuli/img/group2/independent_hl.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider6
1542,,the green block falls,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,independent_hl,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,the green block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,9756,male,15,1611793545066,stimuli/img/group2/independent_hl.png,2,NA,,48.411233333333335,NA,,,NA,fridge_view6
1542,,0,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,bg,certain,100,if1_lh,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,0|0|0|100,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,53946,male,16,1611793545066,stimuli/img/group2/if1_lh.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider7
1542,,neither block falls,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,if1_lh,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,neither block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,19269,male,17,1611793545066,stimuli/img/group2/if1_lh.png,2,NA,,48.411233333333335,NA,,,NA,fridge_view7
1542,,NA,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,NA,NA,NA,NA,green-blue,.,NA,grey,green,NA,blue,green,black,1611796449740,NA,The upper block is ,19,green,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,"English, Zulu.",5f68d4c59b202b055cc873e5,4804,male,7,1611793545066,stimuli/img/color_vision/green_blue.png,NA,yellow,NA,48.411233333333335,purple,NA,NA,red,color-vision3
1542,,100,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,bg,certain,0,if2_u-Ll,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,100|0|0|0,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,22310,male,18,1611793545066,stimuli/img/group1/if2_u-Ll.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider8
1542,,both blocks fall,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,,,1,if2_u-Ll,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,6106,male,19,1611793545066,stimuli/img/group1/if2_u-Ll.png,2,NA,,48.411233333333335,NA,,,NA,fridge_view8
1542,,3,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,bg,certain,0,independent_ul,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,3|0|97|0,,97,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,18193,male,20,1611793545066,stimuli/img/group2/independent_ul.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider9
1542,,the green block falls but the blue block does not,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,independent_ul,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,the green block falls but the blue block does not|,,5,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,11171,male,21,1611793545066,stimuli/img/group2/independent_ul.png,5,NA,,48.411233333333335,NA,,,NA,fridge_view9
1542,,NA,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,NA,NA,NA,NA,blue,.,NA,grey,blue,NA,blue,green,black,1611796449740,NA,The block is ,19,blue,,NA,Graduated High School,What's the color of the block on the picture?,"English, Zulu.",5f68d4c59b202b055cc873e5,5083,male,8,1611793545066,stimuli/img/color_vision/blue.png,NA,yellow,NA,48.411233333333335,purple,NA,NA,red,color-vision4
1542,,80,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,bg,certain,20,if2_hl,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,80|0|0|20,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,40096,male,22,1611793545066,stimuli/img/group1/if2_hl.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider10
1542,,neither the blue block nor the green block falls,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,,,1,if2_hl,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,neither the blue block nor the green block falls|,,5,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,27640,male,23,1611793545066,stimuli/img/group1/if2_hl.png,5,NA,,48.411233333333335,NA,,,NA,fridge_view10
1542,,60,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,bg,certain,11,if1_u-Lh,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,60|29|0|11,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,55060,male,24,1611793545066,stimuli/img/group1/if1_u-Lh.png,NA,NA,g,48.411233333333335,NA,b,29,NA,multiple_slider11
1542,,both blocks fall,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group1,,,1,if1_u-Lh,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,both blocks fall|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,7992,male,25,1611793545066,stimuli/img/group1/if1_u-Lh.png,2,NA,,48.411233333333335,NA,,,NA,fridge_view11
1542,,NA,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,NA,NA,NA,NA,red-yellow,.,NA,grey,red,NA,blue,green,black,1611796449740,NA,The upper block is ,19,red,,NA,Graduated High School,What's the color of the <b>upper</b> block on the picture?,"English, Zulu.",5f68d4c59b202b055cc873e5,23121,male,9,1611793545066,stimuli/img/color_vision/red_yellow.png,NA,yellow,NA,48.411233333333335,purple,NA,NA,red,color-vision5
1542,,0,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,bg,certain,100,independent_ll,NA,none,NA,,NA,NA,NA,NA,1611796449740,impossible,NA,19,0|0|0|100,,0,Graduated High School,Task 1: Please indicate how likely you think the shown events will occur.,"English, Zulu.",5f68d4c59b202b055cc873e5,36596,male,26,1611793545066,stimuli/img/group2/independent_ll.png,NA,NA,g,48.411233333333335,NA,b,0,NA,multiple_slider12
1542,,neither block falls,Thu Jan 28 2021 02:25:45 GMT+0200 (South Africa Standard Time),NA,54,group2,,,1,independent_ll,NA,,NA,,NA,NA,NA,NA,1611796449740,,NA,19,neither block falls|,,2,Graduated High School,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,"English, Zulu.",5f68d4c59b202b055cc873e5,5722,male,27,1611793545066,stimuli/img/group2/independent_ll.png,2,NA,,48.411233333333335,NA,,,NA,fridge_view12
1541,,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,not-red-yellow,.,NA,both,ynr,NA,ynr,none,rny,1611796438378,NA,The icon represents the event that ,27,ynr,,NA,Graduated College,What event does this icon represent?,english,59ff92117542890001aa60fc,9775,female,1,1611793395874,stimuli/img/icons/not-red-yellow.png,NA,NA,NA,50.7084,NA,NA,NA,NA,attention_check
1541,,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,not-yellow-red,.,NA,none,rny,NA,both,ynr,rny,1611796438378,NA,The icon represents the event that ,27,rny,,NA,Graduated College,What event does this icon represent?,english,59ff92117542890001aa60fc,6485,female,2,1611793395874,stimuli/img/icons/red-not-yellow.png,NA,NA,NA,50.7084,NA,NA,NA,NA,attention_check
1541,,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,red-yellow,.,NA,both,both,NA,rny,ynr,none,1611796438378,NA,The icon represents the event that ,27,both,,NA,Graduated College,What event does this icon represent?,english,59ff92117542890001aa60fc,9548,female,3,1611793395874,stimuli/img/icons/red-yellow.png,NA,NA,NA,50.7084,NA,NA,NA,NA,attention_check
1541,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes6_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,no,NA,yes,1611796438378,NA,NA,27,yes,,NA,Graduated College,Please click on the button with the correct answer.,english,59ff92117542890001aa60fc,51035,female,1,1611793395874,stimuli/img/slider-choices/sc_yes6_0.png,NA,NA,NA,50.7084,NA,NA,NA,NA,slider_choice_training
1541,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes4_1,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b><i>YELLOW</i> falls</b> but is <b>uncertain whether or not <i>RED</i> falls</b>.,no,NA,yes,1611796438378,NA,NA,27,no,,NA,Graduated College,Please click on the button with the correct answer.,english,59ff92117542890001aa60fc,44330,female,2,1611793395874,stimuli/img/slider-choices/sc_yes4_1.png,NA,NA,NA,50.7084,NA,NA,NA,NA,slider_choice_training
1541,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes5_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,no,NA,yes,1611796438378,NA,NA,27,yes,,NA,Graduated College,Please click on the button with the correct answer.,english,59ff92117542890001aa60fc,11655,female,3,1611793395874,stimuli/img/slider-choices/sc_yes5_0.png,NA,NA,NA,50.7084,NA,NA,NA,NA,slider_choice_training
1541,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes4_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,no,NA,yes,1611796438378,NA,NA,27,yes,,NA,Graduated College,Please click on the button with the correct answer.,english,59ff92117542890001aa60fc,16638,female,4,1611793395874,stimuli/img/slider-choices/sc_yes4_0.png,NA,NA,NA,50.7084,NA,NA,NA,NA,slider_choice_training
1541,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes3_0,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b><i>RED</i> block falls</b> but <b>not the <i>YELLOW</i></b>.,no,NA,yes,1611796438378,NA,NA,27,no,,NA,Graduated College,Please click on the button with the correct answer.,english,59ff92117542890001aa60fc,12782,female,5,1611793395874,stimuli/img/slider-choices/sc_yes3_0.png,NA,NA,NA,50.7084,NA,NA,NA,NA,slider_choice_training
1541,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes3_1,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,NA,yes,1611796438378,NA,NA,27,yes,,NA,Graduated College,Please click on the button with the correct answer.,english,59ff92117542890001aa60fc,17559,female,6,1611793395874,stimuli/img/slider-choices/sc_yes3_1.png,NA,NA,NA,50.7084,NA,NA,NA,NA,slider_choice_training
1541,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,sc_yes2_0,NA,NA,NA,yes,</br>The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,no,NA,yes,1611796438378,NA,NA,27,yes,,NA,Graduated College,Please click on the button with the correct answer.,english,59ff92117542890001aa60fc,22987,female,7,1611793395874,stimuli/img/slider-choices/sc_yes2_0.png,NA,NA,NA,50.7084,NA,NA,NA,NA,slider_choice_training
1541,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,NA,Thu Jan 28 2021 00:23:15 GMT+0000 (Greenwich Mean Time),NA,54,NA,NA,NA,NA,no_sc_yes2_1-not0,NA,NA,NA,no,</br>The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,no,NA,yes,1611796438378,NA,NA,27,no,,NA,Graduated College,Please click on the button with the correct answer.,english,59ff92117542890001aa60fc,17625,female,8,1611793395874,stimuli/img/slider-choices/sc_yes2_1-not0.png,NA,NA,NA,50.7084,NA,NA,NA,NA,slider_choice_training
