prolific_id,id,question,response,expected,trial_name,trial_number
5f68d4c59b202b055cc873e5,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
59ff92117542890001aa60fc,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
59ff92117542890001aa60fc,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
59ff92117542890001aa60fc,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,yes,yes,slider_choice_training,3
59ff92117542890001aa60fc,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
59ff92117542890001aa60fc,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
59ff92117542890001aa60fc,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,yes,yes,slider_choice_training,6
59ff92117542890001aa60fc,sc_yes2_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,yes,yes,slider_choice_training,7
59ff92117542890001aa60fc,no_sc_yes2_1-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,no,no,slider_choice_training,8
59ff92117542890001aa60fc,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
59ff92117542890001aa60fc,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5a1491827542890001aa7abf,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5a1491827542890001aa7abf,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5a1491827542890001aa7abf,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,no,yes,slider_choice_training,3
5a1491827542890001aa7abf,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5a1491827542890001aa7abf,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,yes,no,slider_choice_training,5
5a1491827542890001aa7abf,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,yes,yes,slider_choice_training,6
5a1491827542890001aa7abf,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5a1491827542890001aa7abf,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5a1491827542890001aa7abf,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
5a1491827542890001aa7abf,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
5e5615d0581a0c60e87bd8e3,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5e5615d0581a0c60e87bd8e3,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5e5615d0581a0c60e87bd8e3,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,no,yes,slider_choice_training,3
5e5615d0581a0c60e87bd8e3,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5e5615d0581a0c60e87bd8e3,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,no,no,slider_choice_training,5
5e5615d0581a0c60e87bd8e3,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,no,yes,slider_choice_training,6
5e5615d0581a0c60e87bd8e3,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,no,yes,slider_choice_training,7
5e5615d0581a0c60e87bd8e3,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5e5615d0581a0c60e87bd8e3,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5e5615d0581a0c60e87bd8e3,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5f2a60df200d1e259031ed42,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5f2a60df200d1e259031ed42,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,2
5f2a60df200d1e259031ed42,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,yes,yes,slider_choice_training,3
5f2a60df200d1e259031ed42,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,yes,yes,slider_choice_training,4
5f2a60df200d1e259031ed42,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,no,no,slider_choice_training,5
5f2a60df200d1e259031ed42,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,yes,yes,slider_choice_training,6
5f2a60df200d1e259031ed42,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5f2a60df200d1e259031ed42,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5f2a60df200d1e259031ed42,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,no,yes,slider_choice_training,9
5f2a60df200d1e259031ed42,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
5adef952f6b58c0001fa755b,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,yes,no,slider_choice_training,1
5adef952f6b58c0001fa755b,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,2
5adef952f6b58c0001fa755b,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,yes,slider_choice_training,3
5adef952f6b58c0001fa755b,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,yes,no,slider_choice_training,4
5adef952f6b58c0001fa755b,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,yes,yes,slider_choice_training,5
5adef952f6b58c0001fa755b,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,yes,yes,slider_choice_training,6
5adef952f6b58c0001fa755b,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,7
5adef952f6b58c0001fa755b,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,no,yes,slider_choice_training,8
5adef952f6b58c0001fa755b,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",no,yes,slider_choice_training,9
5adef952f6b58c0001fa755b,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5df433beecb3ea311d599e76,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,no,yes,slider_choice_training,1
5df433beecb3ea311d599e76,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5df433beecb3ea311d599e76,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,yes,yes,slider_choice_training,3
5df433beecb3ea311d599e76,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5df433beecb3ea311d599e76,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
5df433beecb3ea311d599e76,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,yes,yes,slider_choice_training,6
5df433beecb3ea311d599e76,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5df433beecb3ea311d599e76,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5df433beecb3ea311d599e76,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5df433beecb3ea311d599e76,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5f6a309c9fbd7a0a1a014543,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,no,yes,slider_choice_training,1
5f6a309c9fbd7a0a1a014543,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5f6a309c9fbd7a0a1a014543,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5f6a309c9fbd7a0a1a014543,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5f6a309c9fbd7a0a1a014543,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,no,no,slider_choice_training,5
5f6a309c9fbd7a0a1a014543,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,no,yes,slider_choice_training,6
5f6a309c9fbd7a0a1a014543,sc_yes2_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,yes,yes,slider_choice_training,7
5f6a309c9fbd7a0a1a014543,no_sc_yes2_1-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,yes,no,slider_choice_training,8
5f6a309c9fbd7a0a1a014543,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
5f6a309c9fbd7a0a1a014543,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
5e731cb7f23ae1273679466b,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5e731cb7f23ae1273679466b,no_sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.</b>,no,no,slider_choice_training,2
5e731cb7f23ae1273679466b,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,no,yes,slider_choice_training,3
5e731cb7f23ae1273679466b,sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> but is <b>uncertain whether or not red falls</b>.,yes,yes,slider_choice_training,4
5e731cb7f23ae1273679466b,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
5e731cb7f23ae1273679466b,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,yes,yes,slider_choice_training,6
5e731cb7f23ae1273679466b,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5e731cb7f23ae1273679466b,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5e731cb7f23ae1273679466b,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5e731cb7f23ae1273679466b,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5f7ca372a8afc510abbbe99b,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5f7ca372a8afc510abbbe99b,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5f7ca372a8afc510abbbe99b,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5f7ca372a8afc510abbbe99b,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5f7ca372a8afc510abbbe99b,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,yes,no,slider_choice_training,5
5f7ca372a8afc510abbbe99b,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,yes,slider_choice_training,6
5f7ca372a8afc510abbbe99b,sc_yes2_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.,yes,yes,slider_choice_training,7
5f7ca372a8afc510abbbe99b,no_sc_yes2_1-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>both blocks fall</b>.</b>,yes,no,slider_choice_training,8
5f7ca372a8afc510abbbe99b,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5f7ca372a8afc510abbbe99b,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5efca11992bb0d06c28f4bd3,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5efca11992bb0d06c28f4bd3,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5efca11992bb0d06c28f4bd3,sc_yes5_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but <b>probably not yellow</b>.,no,yes,slider_choice_training,3
5efca11992bb0d06c28f4bd3,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5efca11992bb0d06c28f4bd3,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
5efca11992bb0d06c28f4bd3,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,yes,slider_choice_training,6
5efca11992bb0d06c28f4bd3,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5efca11992bb0d06c28f4bd3,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,yes,no,slider_choice_training,8
5efca11992bb0d06c28f4bd3,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5efca11992bb0d06c28f4bd3,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5a2d62ae5dba1200014b0362,sc_yes6_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> and that <b>yellow</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5a2d62ae5dba1200014b0362,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5a2d62ae5dba1200014b0362,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5a2d62ae5dba1200014b0362,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,yes,yes,slider_choice_training,4
5a2d62ae5dba1200014b0362,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,yes,no,slider_choice_training,5
5a2d62ae5dba1200014b0362,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,yes,slider_choice_training,6
5a2d62ae5dba1200014b0362,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5a2d62ae5dba1200014b0362,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,yes,no,slider_choice_training,8
5a2d62ae5dba1200014b0362,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,9
5a2d62ae5dba1200014b0362,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,10
5c7e307339dc0f0001b7c1f4,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5c7e307339dc0f0001b7c1f4,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5c7e307339dc0f0001b7c1f4,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,no,yes,slider_choice_training,3
5c7e307339dc0f0001b7c1f4,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,no,yes,slider_choice_training,4
5c7e307339dc0f0001b7c1f4,no_sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.</b>,no,no,slider_choice_training,5
5c7e307339dc0f0001b7c1f4,sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>yellow block falls</b> but <b>not the red</b>.,no,yes,slider_choice_training,6
5c7e307339dc0f0001b7c1f4,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5c7e307339dc0f0001b7c1f4,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5c7e307339dc0f0001b7c1f4,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,yes,yes,slider_choice_training,9
5c7e307339dc0f0001b7c1f4,sc_yes0,"The sliders represent the beliefs of a person who <br/>is <b>completely uncertain</b> whether the blocks fall, that is the person has <b>no tendency</b> towards any of the four events.",yes,yes,slider_choice_training,10
5d58e7299cd0f20001e1aec2,sc_yes6_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls</b> and that <b>red</b> is <b>more likely to fall than not to fall</b>.,yes,yes,slider_choice_training,1
5d58e7299cd0f20001e1aec2,no_sc_yes4_1,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.</b>,no,no,slider_choice_training,2
5d58e7299cd0f20001e1aec2,sc_yes5_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>yellow falls </b>but <b>probably not red</b>.,yes,yes,slider_choice_training,3
5d58e7299cd0f20001e1aec2,sc_yes4_0,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>red falls</b> but is <b>uncertain whether or not yellow falls</b>.,no,yes,slider_choice_training,4
5d58e7299cd0f20001e1aec2,no_sc_yes3_1,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.</b>,yes,no,slider_choice_training,5
5d58e7299cd0f20001e1aec2,sc_yes3_0,The sliders represent the beliefs of a person who <br/>is <b>pretty certain</b> that the <b>red block falls</b> but <b>not the yellow</b>.,yes,yes,slider_choice_training,6
5d58e7299cd0f20001e1aec2,sc_yes2_1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.,yes,yes,slider_choice_training,7
5d58e7299cd0f20001e1aec2,no_sc_yes2_0-not0,The sliders represent the beliefs of a person who <br/><b>is very confident</b> that <b>either both</b> or <b>none</b> of the two blocks fall <br/>with a <b>tendency</b> towards the event that <b>no block falls</b>.</b>,no,no,slider_choice_training,8
5d58e7299cd0f20001e1aec2,sc_yes1,The sliders represent the beliefs of a person who <br/><b>thinks</b> that <b>either both blocks</b> or <b>none</b> of the two blocks fall.,no,yes,slider_choice_training,9
