prolific_id,RT,expected,QUD,id,trial_name,trial_number,response,question,pe_task.smooth
5e5615d0581a0c60e87bd8e3,60806,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0.07,none,0.06930764630635128
5e5615d0581a0c60e87bd8e3,108143,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.36,ry,0.35999956000176
5e5615d0581a0c60e87bd8e3,108143,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.39,r,0.38999944000224
5e5615d0581a0c60e87bd8e3,108143,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.11,y,0.11000055999776003
5e5615d0581a0c60e87bd8e3,108143,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.14,none,0.14000043999824002
5e5615d0581a0c60e87bd8e3,60619,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0.55,ry,0.5499988000048
5e5615d0581a0c60e87bd8e3,60619,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0.25,r,0.24999999999999994
5e5615d0581a0c60e87bd8e3,60619,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0.12,y,0.12000051999792
5e5615d0581a0c60e87bd8e3,60619,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0.08,none,0.08000067999728
5e5615d0581a0c60e87bd8e3,28979,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.54,ry,0.5399988400046399
5e5615d0581a0c60e87bd8e3,28979,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.17,r,0.17000031999872
5e5615d0581a0c60e87bd8e3,28979,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.22,y,0.22000011999952
5e5615d0581a0c60e87bd8e3,28979,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.07,none,0.07000071999712001
5e5615d0581a0c60e87bd8e3,159510,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.2,ry,0.2000001999992
5e5615d0581a0c60e87bd8e3,159510,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.53,r,0.5299988800044799
5e5615d0581a0c60e87bd8e3,159510,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.19,y,0.19000023999903998
5e5615d0581a0c60e87bd8e3,159510,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,12,0.08,none,0.08000067999728
5e5615d0581a0c60e87bd8e3,40917,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.31,ry,0.3099997600009599
5e5615d0581a0c60e87bd8e3,40917,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.53,r,0.5299988800044799
5e5615d0581a0c60e87bd8e3,40917,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.13,y,0.13000047999808
5e5615d0581a0c60e87bd8e3,40917,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.03,none,0.03000087999648001
5e5615d0581a0c60e87bd8e3,70882,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.33,ry,0.333332996634357
5e5615d0581a0c60e87bd8e3,70882,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.2,r,0.2020203958771884
5e5615d0581a0c60e87bd8e3,70882,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.34,y,0.34343396592337
5e5615d0581a0c60e87bd8e3,70882,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.12,none,0.12121264156508459
5f2a60df200d1e259031ed42,75341,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.37,ry,0.36999952000192
5f2a60df200d1e259031ed42,75341,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,r,9.99996000016e-7
5f2a60df200d1e259031ed42,75341,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.45,y,0.44999920000320004
5f2a60df200d1e259031ed42,75341,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.18,none,0.18000027999888002
5f2a60df200d1e259031ed42,35478,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.23,ry,0.23000007999968003
5f2a60df200d1e259031ed42,35478,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.32,r,0.31999972000112004
5f2a60df200d1e259031ed42,35478,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0,y,9.99996000016e-7
5f2a60df200d1e259031ed42,35478,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.45,none,0.44999920000320004
5f2a60df200d1e259031ed42,37141,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.5,ry,0.49999900000399994
5f2a60df200d1e259031ed42,37141,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0,r,9.999960000159999e-7
5f2a60df200d1e259031ed42,37141,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0,y,9.999960000159999e-7
5f2a60df200d1e259031ed42,37141,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.5,none,0.49999900000399994
5f2a60df200d1e259031ed42,98365,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.25,ry,0.25252524232225326
5f2a60df200d1e259031ed42,98365,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0,r,1.0100969289012974e-6
5f2a60df200d1e259031ed42,98365,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.48,y,0.48484753596955166
5f2a60df200d1e259031ed42,98365,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.26,none,0.2626262116112662
5f2a60df200d1e259031ed42,33605,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0.34,ry,0.33999964000143995
5f2a60df200d1e259031ed42,33605,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0,r,9.999960000159999e-7
5f2a60df200d1e259031ed42,33605,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0.66,y,0.65999836000656
5f2a60df200d1e259031ed42,33605,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0,none,9.999960000159999e-7
5f2a60df200d1e259031ed42,27528,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,6,0.34,ry,0.3366333202640782
5f2a60df200d1e259031ed42,27528,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,6,0.28,r,0.27722761494013887
5f2a60df200d1e259031ed42,27528,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,6,0.2,y,0.19802000784155313
5f2a60df200d1e259031ed42,27528,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,6,0.19,none,0.1881190569542299
5f2a60df200d1e259031ed42,23703,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,7,0.42,ry,0.41999932000272
5f2a60df200d1e259031ed42,23703,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,7,0.18,r,0.18000027999888002
5f2a60df200d1e259031ed42,23703,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,7,0.2,y,0.20000019999920005
5f2a60df200d1e259031ed42,23703,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,7,0.2,none,0.20000019999920005
5f2a60df200d1e259031ed42,26853,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,8,0.35,ry,0.34653427115140134
5f2a60df200d1e259031ed42,26853,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,8,0.23,r,0.22772286050352278
5f2a60df200d1e259031ed42,26853,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,8,0.29,y,0.28712856582746205
5f2a60df200d1e259031ed42,26853,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,8,0.14,none,0.1386143025176138
5f2a60df200d1e259031ed42,23814,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.45,ry,0.44999920000320004
5f2a60df200d1e259031ed42,23814,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.16,r,0.16000035999856002
5f2a60df200d1e259031ed42,23814,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.33,y,0.32999968000128
5f2a60df200d1e259031ed42,23814,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.06,none,0.060000759996960015
5f2a60df200d1e259031ed42,36414,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0.78,ry,0.7799978800084799
5f2a60df200d1e259031ed42,36414,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0,r,9.999960000159999e-7
5f2a60df200d1e259031ed42,36414,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0.13,y,0.13000047999808
5f2a60df200d1e259031ed42,36414,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,10,0.09,none,0.09000063999744
5f2a60df200d1e259031ed42,29122,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,11,0,ry,9.999960000159999e-7
5f2a60df200d1e259031ed42,29122,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,11,0.5,r,0.49999900000399994
5f2a60df200d1e259031ed42,29122,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,11,0,y,9.999960000159999e-7
5f2a60df200d1e259031ed42,29122,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,11,0.5,none,0.49999900000399994
5f2a60df200d1e259031ed42,29843,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,12,0.48,ry,0.47999908000367997
5f2a60df200d1e259031ed42,29843,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,12,0,r,9.99996000016e-7
5f2a60df200d1e259031ed42,29843,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,12,0.17,y,0.17000031999872003
5f2a60df200d1e259031ed42,29843,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,12,0.35,none,0.34999960000159996
5f2a60df200d1e259031ed42,24909,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,13,0.66,ry,0.65999836000656
5f2a60df200d1e259031ed42,24909,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,13,0,r,9.999960000159999e-7
5f2a60df200d1e259031ed42,24909,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,13,0,y,9.999960000159999e-7
5f2a60df200d1e259031ed42,24909,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,13,0.34,none,0.33999964000143995
5f2a60df200d1e259031ed42,23162,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.36,ry,0.35999956000176
5f2a60df200d1e259031ed42,23162,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.64,r,0.6399984400062401
5f2a60df200d1e259031ed42,23162,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0,y,9.99996000016e-7
5f2a60df200d1e259031ed42,23162,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0,none,9.99996000016e-7
5adef952f6b58c0001fa755b,73592,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,ry,9.99996000016e-7
5adef952f6b58c0001fa755b,73592,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,r,9.99996000016e-7
5adef952f6b58c0001fa755b,73592,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,1,y,0.999997000012
5adef952f6b58c0001fa755b,73592,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,none,9.99996000016e-7
5adef952f6b58c0001fa755b,79829,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.08,ry,0.08000067999728003
5adef952f6b58c0001fa755b,79829,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.57,r,0.56999872000512
5adef952f6b58c0001fa755b,79829,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.04,y,0.04000083999664002
5adef952f6b58c0001fa755b,79829,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.31,none,0.30999976000096
5adef952f6b58c0001fa755b,39498,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,1,ry,0.999997000012
5adef952f6b58c0001fa755b,39498,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0,r,9.99996000016e-7
5adef952f6b58c0001fa755b,39498,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0,y,9.99996000016e-7
5adef952f6b58c0001fa755b,39498,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0,none,9.99996000016e-7
5adef952f6b58c0001fa755b,79604,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.24,ry,0.24242427303324027
5adef952f6b58c0001fa755b,79604,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.24,r,0.24242427303324027
5adef952f6b58c0001fa755b,79604,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.27,y,0.2727271809002792
5adef952f6b58c0001fa755b,79604,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.24,none,0.24242427303324027
5adef952f6b58c0001fa755b,63058,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,5,0.23,ry,0.23000007999967997
5adef952f6b58c0001fa755b,63058,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,5,0.39,r,0.3899994400022399
5adef952f6b58c0001fa755b,63058,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,5,0.28,y,0.27999988000048
5adef952f6b58c0001fa755b,63058,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind0,animation_slider,5,0.1,none,0.1000005999976
5adef952f6b58c0001fa755b,48253,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.09,ry,0.09000063999744001
5adef952f6b58c0001fa755b,48253,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0,r,9.99996000016e-7
5adef952f6b58c0001fa755b,48253,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.72,y,0.7199981200075201
5adef952f6b58c0001fa755b,48253,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.19,none,0.19000023999904003
5adef952f6b58c0001fa755b,59624,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,7,0.22,ry,0.22000011999952
5adef952f6b58c0001fa755b,59624,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,7,0,r,9.999960000159999e-7
5adef952f6b58c0001fa755b,59624,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,7,0.5,y,0.49999900000399994
5adef952f6b58c0001fa755b,59624,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,7,0.28,none,0.27999988000048
5adef952f6b58c0001fa755b,60834,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0.62,ry,0.6199985200059199
5adef952f6b58c0001fa755b,60834,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0.21,r,0.21000015999935998
5adef952f6b58c0001fa755b,60834,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0,y,9.999960000159999e-7
5adef952f6b58c0001fa755b,60834,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0.17,none,0.17000031999872
5adef952f6b58c0001fa755b,46058,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.25,ry,0.25252524232225326
5adef952f6b58c0001fa755b,46058,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.25,r,0.25252524232225326
5adef952f6b58c0001fa755b,46058,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.23,y,0.23232330374422733
5adef952f6b58c0001fa755b,46058,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.26,none,0.2626262116112662
5adef952f6b58c0001fa755b,44630,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0.69,ry,0.68999824000704
5adef952f6b58c0001fa755b,44630,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0,r,9.99996000016e-7
5adef952f6b58c0001fa755b,44630,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0.31,y,0.30999976000096
5adef952f6b58c0001fa755b,44630,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0,none,9.99996000016e-7
5adef952f6b58c0001fa755b,37011,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.37,ry,0.36999952000192
5adef952f6b58c0001fa755b,37011,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.63,r,0.62999848000608
5adef952f6b58c0001fa755b,37011,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0,y,9.99996000016e-7
5adef952f6b58c0001fa755b,37011,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0,none,9.99996000016e-7
5adef952f6b58c0001fa755b,55359,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,12,0.41,ry,0.40999936000256
5adef952f6b58c0001fa755b,55359,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,12,0.16,r,0.16000035999856002
5adef952f6b58c0001fa755b,55359,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,12,0,y,9.99996000016e-7
5adef952f6b58c0001fa755b,55359,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,12,0.43,none,0.42999928000288
5adef952f6b58c0001fa755b,45165,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0,ry,9.99996000016e-7
5adef952f6b58c0001fa755b,45165,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.48,r,0.47999908000367997
5adef952f6b58c0001fa755b,45165,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0,y,9.99996000016e-7
5adef952f6b58c0001fa755b,45165,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ind1,animation_slider,13,0.52,none,0.5199989200043201
5adef952f6b58c0001fa755b,39010,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.33,ry,0.32999968000127994
5adef952f6b58c0001fa755b,39010,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0.67,r,0.66999832000672
5adef952f6b58c0001fa755b,39010,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0,y,9.999960000159999e-7
5adef952f6b58c0001fa755b,39010,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain2,animation_slider,14,0,none,9.999960000159999e-7
5df433beecb3ea311d599e76,103203,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.19,ry,0.19000023999904003
5df433beecb3ea311d599e76,103203,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0,r,9.99996000016e-7
5df433beecb3ea311d599e76,103203,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.72,y,0.7199981200075201
5df433beecb3ea311d599e76,103203,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain3,animation_slider,1,0.09,none,0.09000063999744001
5df433beecb3ea311d599e76,71799,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0,ry,9.99996000016e-7
5df433beecb3ea311d599e76,71799,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.65,r,0.6499984000064001
5df433beecb3ea311d599e76,71799,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0,y,9.99996000016e-7
5df433beecb3ea311d599e76,71799,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain1,animation_slider,2,0.35,none,0.34999960000159996
5df433beecb3ea311d599e76,102849,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.45,ry,0.44999920000320004
5df433beecb3ea311d599e76,102849,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.05,r,0.05000079999680002
5df433beecb3ea311d599e76,102849,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.05,y,0.05000079999680002
5df433beecb3ea311d599e76,102849,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance1,animation_slider,3,0.45,none,0.44999920000320004
5df433beecb3ea311d599e76,61238,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.25,ry,0.25
5df433beecb3ea311d599e76,61238,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.25,r,0.25
5df433beecb3ea311d599e76,61238,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.25,y,0.25
5df433beecb3ea311d599e76,61238,r,Please indicate how likely you think the shown events will occur. Click on RUN to see!,distance0,animation_slider,4,0.25,none,0.25
5df433beecb3ea311d599e76,78122,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0.57,ry,0.56999872000512
5df433beecb3ea311d599e76,78122,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0.43,r,0.42999928000288
5df433beecb3ea311d599e76,78122,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0,y,9.99996000016e-7
5df433beecb3ea311d599e76,78122,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw1,animation_slider,5,0,none,9.99996000016e-7
5df433beecb3ea311d599e76,59721,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.5,ry,0.49999900000400005
5df433beecb3ea311d599e76,59721,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0,r,9.99996000016e-7
5df433beecb3ea311d599e76,59721,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.25,y,0.25
5df433beecb3ea311d599e76,59721,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ssw0,animation_slider,6,0.25,none,0.25
5df433beecb3ea311d599e76,70004,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,7,0.48,ry,0.47999908000367997
5df433beecb3ea311d599e76,70004,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,7,0,r,9.99996000016e-7
5df433beecb3ea311d599e76,70004,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,7,0.26,y,0.25999996000016
5df433beecb3ea311d599e76,70004,none,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac3,animation_slider,7,0.26,none,0.25999996000016
5df433beecb3ea311d599e76,46935,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0.53,ry,0.5247513871232193
5df433beecb3ea311d599e76,46935,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0.24,r,0.23762381139084593
5df433beecb3ea311d599e76,46935,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0,y,9.900950887323216e-7
5df433beecb3ea311d599e76,46935,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac2,animation_slider,8,0.24,none,0.23762381139084593
5df433beecb3ea311d599e76,52050,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.4,ry,0.3960390255880175
5df433beecb3ea311d599e76,52050,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.11,r,0.10891144985564415
5df433beecb3ea311d599e76,52050,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.4,y,0.3960390255880175
5df433beecb3ea311d599e76,52050,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,uncertain0,animation_slider,9,0.1,none,0.09901049896832094
5df433beecb3ea311d599e76,46182,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0.72,ry,0.7199981200075201
5df433beecb3ea311d599e76,46182,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0,r,9.99996000016e-7
5df433beecb3ea311d599e76,46182,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0.28,y,0.27999988000048004
5df433beecb3ea311d599e76,46182,y,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac1,animation_slider,10,0,none,9.99996000016e-7
5df433beecb3ea311d599e76,29820,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.64,ry,0.6399984400062401
5df433beecb3ea311d599e76,29820,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0.36,r,0.35999956000176
5df433beecb3ea311d599e76,29820,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0,y,9.99996000016e-7
5df433beecb3ea311d599e76,29820,ry,Please indicate how likely you think the shown events will occur. Click on RUN to see!,ac0,animation_slider,11,0,none,9.99996000016e-7
